City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Greater Noida,Moderate,178,"PM
10",2/2,Uttar Pradesh
Mandi Gobindgarh,Moderate,157,"PM
2.5",1/1,Punjab
Bahadurgarh,Moderate,151,"PM
10",1/1,Haryana
Gurugram,Moderate,148,"PM
2.5",2/4,Haryana
Gummidipoondi,Moderate,146,"PM
2.5",1/1,Tamil Nadu
Ghaziabad,Moderate,143,"PM , PM
2.5 10",3/4,Uttar Pradesh
Baddi,Moderate,141,"PM
10",1/1,Himachal Pradesh
Bhiwadi,Moderate,140,"PM , PM
2.5 10",2/2,Rajasthan
Maihar,Moderate,136,"PM
10",1/1,Madhya Pradesh
Bileipada,Moderate,134,"PM
10",1/1,Odisha
Bathinda,Moderate,132,"PM
10",1/1,Punjab
Dhanbad,Moderate,128,"PM
10",1/2,Jharkhand
Baghpat,Moderate,119,"PM
10",1/2,Uttar Pradesh
Muzaffarnagar,Moderate,118,"PM
2.5",1/1,Uttar Pradesh
Delhi,Moderate,117,"PM , PM
2.5 10",39/39,Delhi
Kadapa,Moderate,117,"PM
2.5",1/1,Andhra Pradesh
Meerut,Moderate,117,"PM
10",2/3,Uttar Pradesh
Jalandhar,Moderate,114,"PM
10",1/1,Punjab
Noida,Moderate,113,"PM , PM
2.5 10",4/4,Uttar Pradesh
Coimbatore,Moderate,113,"PM , PM
2.5 10",2/2,Tamil Nadu
Hajipur,Moderate,110,"PM
2.5",1/1,Bihar
Bharatpur,Moderate,110,"PM
10",1/1,Rajasthan
Samastipur,Moderate,107,"PM
2.5",1/1,Bihar
Rupnagar,Moderate,104,CO,1/1,Punjab
Hanumangarh,Moderate,104,"PM
10",1/1,Rajasthan
Sirsa,Moderate,101,"PM
10",1/1,Haryana
Chhapra,Satisfactory,98,"PM
2.5",1/1,Bihar
Moradabad,Satisfactory,98,"PM , PM
2.5 10",6/7,Uttar Pradesh
Faridabad,Satisfactory,95,"PM , PM , CO
2.5 10",3/4,Haryana
Bulandshahr,Satisfactory,94,"PM
10",1/1,Uttar Pradesh
Narnaul,Satisfactory,94,"PM
2.5",1/1,Haryana
Khanna,Satisfactory,94,"PM
10",1/1,Punjab
Eloor,Satisfactory,93,CO,1/1,Kerala
Siwan,Satisfactory,92,"PM
10",1/1,Bihar
Sri Ganganagar,Satisfactory,92,"PM
10",1/1,Rajasthan
Bikaner,Satisfactory,92,"PM
10",1/1,Rajasthan
Patna,Satisfactory,92,"PM , PM
2.5 10",5/6,Bihar
Patiala,Satisfactory,91,"PM
10",1/1,Punjab
Gorakhpur,Satisfactory,88,"PM
10",1/1,Uttar Pradesh
Hapur,Satisfactory,88,"PM
10",1/1,Uttar Pradesh
Lucknow,Satisfactory,87,"PM , PM
2.5 10",6/6,Uttar Pradesh
Ranipet,Satisfactory,87,"PM
2.5",1/1,Tamil Nadu
Asansol,Satisfactory,86,"PM , PM
2.5 10",4/4,West Bengal
Chittoor,Satisfactory,86,"PM
2.5",1/1,Andhra Pradesh
Bhagalpur,Satisfactory,86,"PM , PM
2.5 10",2/2,Bihar
Barbil,Satisfactory,86,"PM
10",1/1,Odisha
Thoothukudi,Satisfactory,85,"PM
10",1/1,Tamil Nadu
Durgapur,Satisfactory,84,"PM
10",2/3,West Bengal
Rourkela,Satisfactory,84,"O
3",1/3,Odisha
Jhunjhunu,Satisfactory,82,"PM
10",1/1,Rajasthan
Chandigarh,Satisfactory,82,"PM , NO
10 2",3/3,Chandigarh
Buxar,Satisfactory,80,"O
3",1/1,Bihar
Amritsar,Satisfactory,78,"PM
10",1/1,Punjab
Malegaon,Satisfactory,78,"PM
10",1/1,Maharashtra
Churu,Satisfactory,76,"PM
10",1/1,Rajasthan
Ludhiana,Satisfactory,75,"PM
10",1/1,Punjab
Cuttack,Satisfactory,75,"PM
10",1/1,Odisha
Pimpri-Chinchwad,Satisfactory,74,"PM , CO
10",4/4,Maharashtra
Guwahati,Satisfactory,72,"PM , PM , SO
2.5 10 2",4/4,Assam
Jhansi,Satisfactory,72,"PM
2.5",1/1,Uttar Pradesh
Kohima,Satisfactory,71,"SO
2",1/1,Nagaland
Katihar,Satisfactory,71,CO,1/1,Bihar
Angul,Satisfactory,70,"PM
10",1/1,Odisha
Ankleshwar,Satisfactory,70,"O
3",1/1,Gujarat
Hyderabad,Satisfactory,70,"PM , PM
2.5 10",13/14,Telangana
Visakhapatnam,Satisfactory,69,"PM
10",1/1,Andhra Pradesh
Panchgaon,Satisfactory,68,"PM
10",1/1,Haryana
Talcher,Satisfactory,68,"PM
10",1/1,Odisha
Dausa,Satisfactory,67,"PM
10",1/1,Rajasthan
Bettiah,Satisfactory,67,"PM
10",1/1,Bihar
Dewas,Satisfactory,67,"PM
10",1/1,Madhya Pradesh
Chennai,Satisfactory,66,"PM
10",8/9,Tamil Nadu
Pune,Satisfactory,66,"PM , CO
10",6/13,Maharashtra
Bihar Sharif,Satisfactory,65,"PM
10",1/1,Bihar
Alwar,Satisfactory,65,"PM
10",1/1,Rajasthan
Kalyan,Satisfactory,65,"PM
10",1/2,Maharashtra
Bengaluru,Satisfactory,65,"PM
10",6/14,Karnataka
Agra,Satisfactory,64,"PM
10",5/6,Uttar Pradesh
Brajrajnagar,Satisfactory,64,"PM
10",1/1,Odisha
Tonk,Satisfactory,64,"PM
10",1/1,Rajasthan
Jaipur,Satisfactory,64,"O , PM , NO
3 10 2",6/6,Rajasthan
Howrah,Satisfactory,62,"PM , CO
10",5/5,West Bengal
Siliguri,Satisfactory,62,"PM
10",1/1,West Bengal
Chhal,Satisfactory,62,"O
3",1/1,Chhattisgarh
Kannur,Satisfactory,61,"PM
10",1/1,Kerala
Prayagraj,Satisfactory,60,"PM , SO
10 2",3/3,Uttar Pradesh
Silchar,Satisfactory,60,"PM
10",1/1,Assam
Muzaffarpur,Satisfactory,60,"O , PM
3 10",3/3,Bihar
Gaya,Satisfactory,60,"PM , PM , CO
2.5 10",3/3,Bihar
Thiruvananthapuram,Satisfactory,59,"PM , PM
2.5 10",2/2,Kerala
Katni,Satisfactory,59,"PM
10",1/1,Madhya Pradesh
Bareilly,Satisfactory,59,"PM , SO
10 2",2/2,Uttar Pradesh
Sikar,Satisfactory,58,"PM
10",1/1,Rajasthan
