City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Raebareli,Severe,500,"PM
10",1/2,Uttar Pradesh
Banswara,Poor,230,"PM
10",1/1,
Sonipat,Moderate,187,"PM
10",1/1,Haryana
Byrnihat (Meghalaya),Moderate,168,"PM
2.5",1/1,
Pali,Moderate,150,"PM
2.5",1/1,Rajasthan
Panipat,Moderate,139,"PM
10",1/1,Haryana
Charkhi dadri,Moderate,138,"PM
2.5",1/1,Haryana
Baddi,Moderate,130,"PM
10",1/1,
Gummidipoondi,Moderate,128,"PM
2.5",1/1,
Khora,Moderate,119,"PM
2.5",1/1,
Mandi gobindgarh,Moderate,117,"PM
10",1/1,
Dholpur,Moderate,117,"PM
2.5",1/1,
Faridabad,Moderate,117,"PM , PM
2.5 10",3/4,
Siliguri,Moderate,115,NO2,1/1,
Fatehabad,Moderate,115,"PM
10",1/1,
Guwahati,Moderate,115,"PM , PM
10 2.5",3/4,Assam
Maihar,Moderate,111,"PM
10",1/1,
Gurugram,Moderate,111,"PM
2.5",4/4,Haryana
Dhanbad,Moderate,105,NO2,1/2,
Narnaul,Moderate,105,"PM
2.5",1/1,Haryana
Siwan,Moderate,105,"PM
10",1/1,
Dausa,Moderate,102,"PM
10",1/1,Rajasthan
Bhiwadi,Satisfactory,98,"PM , PM
2.5 10",2/2,Rajasthan
Ludhiana,Satisfactory,97,"PM
2.5",1/1,Punjab
Jaisalmer,Satisfactory,96,"PM
10",1/1,Rajasthan
Jhunjhunu,Satisfactory,94,"O
3",1/1,
Gandhinagar,Satisfactory,94,"PM
10",3/3,Gujarat
Noida,Satisfactory,93,"O , PM
3 10",4/4,Uttar Pradesh
Nagaur,Satisfactory,93,"PM
10",1/1,
Jodhpur,Satisfactory,92,"PM
10",5/5,
Byrnihat (Assam),Satisfactory,90,"PM
2.5",1/1,
Alwar,Satisfactory,89,"PM
10",2/2,Rajasthan
Katihar,Satisfactory,87,CO,1/1,Bihar
Sirohi,Satisfactory,87,"PM
10",1/1,Rajasthan
Yamuna nagar,Satisfactory,87,"PM
10",1/1,Haryana
Tonk,Satisfactory,86,"PM
10",1/1,Rajasthan
Jalore,Satisfactory,85,"PM
10",1/1,
Sirsa,Satisfactory,84,CO,1/1,Haryana
Bathinda,Satisfactory,84,CO,1/1,Punjab
Ambala,Satisfactory,84,"PM
10",1/1,Haryana
Mehsana,Satisfactory,82,"PM
10",1/1,Gujarat
Baghpat,Satisfactory,81,"PM
10",1/1,
Ajmer,Satisfactory,80,"PM
10",1/1,Rajasthan
Hisar,Satisfactory,79,SO2,1/1,Haryana
Bikaner,Satisfactory,79,"PM
10",1/1,
Ahmedabad,Satisfactory,79,"CO, PM
10",6/9,Gujarat
Gaya,Satisfactory,79,"CO, PM , PM
2.5 10",3/3,Bihar
Chennai,Satisfactory,79,"PM
10",7/9,Tamil Nadu
Mandikhera,Satisfactory,79,"PM
10",1/1,
