City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Cuttack,Very Poor,303,"O
3",1/1,Odisha
Byasanagar,Poor,252,"O
3",1/1,Odisha
Bahadurgarh,Poor,241,"PM
2.5",1/1,Haryana
Balasore,Poor,233,"PM
2.5",1/1,Odisha
Singrauli,Poor,229,"PM
10",1/1,Madhya Pradesh
Gummidipoondi,Poor,218,"PM
2.5",1/1,Tamil Nadu
Dharuhera,Poor,215,"PM
2.5",1/1,Haryana
Ghaziabad,Poor,213,"PM
2.5",4/4,Uttar Pradesh
Delhi,Poor,208,"O
3",39/40,Delhi
Naharlagun,Poor,207,"PM
2.5",1/1,
Milupara,Poor,206,"O
3",1/1,Chhattisgarh
Bhiwadi,Poor,204,"PM
2.5",2/2,Rajasthan
Noida,Moderate,197,"O , PM
3 2.5",4/4,Uttar Pradesh
Surat,Moderate,197,"PM
2.5",2/2,Gujarat
Faridabad,Moderate,196,"PM
2.5",2/4,Haryana
Charkhi Dadri,Moderate,195,"PM
2.5",1/1,Haryana
Tumakuru,Moderate,190,"PM
2.5",1/1,Karnataka
Samastipur,Moderate,190,"PM
2.5",1/1,Bihar
Ballabgarh,Moderate,189,"PM
10",1/1,Haryana
Yamuna Nagar,Moderate,185,"PM
2.5",1/1,Haryana
Sri Ganganagar,Moderate,181,"O
3",1/1,Rajasthan
Panipat,Moderate,180,"PM
2.5",1/1,Haryana
Greater Noida,Moderate,180,"PM
10",2/2,Uttar Pradesh
Thiruvananthapuram,Moderate,179,"PM
2.5",1/2,Kerala
Kolkata,Moderate,177,"PM
2.5",7/7,West Bengal
Howrah,Moderate,177,"PM , PM
10 2.5",5/5,West Bengal
Asansol,Moderate,173,"PM
2.5",4/4,West Bengal
Hapur,Moderate,172,"PM
2.5",1/1,Uttar Pradesh
Guwahati,Moderate,166,"PM , PM
10 2.5",3/4,Assam
Tumidih,Moderate,165,"O
3",1/1,Chhattisgarh
Baddi,Moderate,161,"PM
2.5",1/1,Himachal Pradesh
Barbil,Moderate,160,"PM
10",1/1,Odisha
Byrnihat,Moderate,160,"PM
2.5",1/1,Meghalaya
Saharsa,Moderate,157,"PM
2.5",1/1,Bihar
Talcher,Moderate,157,"PM
10",1/1,Odisha
Dhanbad,Moderate,156,"PM
10",1/2,Jharkhand
Bhubaneswar,Moderate,156,"O , PM
3 10",2/2,Odisha
Meerut,Moderate,155,"PM
2.5",3/3,Uttar Pradesh
Sawai Madhopur,Moderate,155,"O
3",1/1,Rajasthan
Pithampur,Moderate,154,"PM
10",1/1,Madhya Pradesh
Nalbari,Moderate,154,"PM
2.5",1/1,Assam
Suakati,Moderate,152,"O
3",1/1,Odisha
Vadodara,Moderate,152,"PM
2.5",1/1,Gujarat
Siliguri,Moderate,150,"PM
10",1/1,West Bengal
Kunjemura,Moderate,148,"PM
10",1/1,Chhattisgarh
Gurugram,Moderate,148,"PM , PM
10 2.5",4/4,Haryana
Bhiwani,Moderate,143,"PM
2.5",1/1,Haryana
Vatva,Moderate,143,"PM
2.5",1/1,Gujarat
Visakhapatnam,Moderate,143,"PM
10",1/1,Andhra Pradesh
Begusarai,Moderate,142,"PM
2.5",1/1,Bihar
Brajrajnagar,Moderate,141,"PM
10",1/1,Odisha
Pune,Moderate,141,"PM
2.5",8/13,Maharashtra
Mandi Gobindgarh,Moderate,138,"PM
2.5",1/1,Punjab
Angul,Moderate,138,"PM
10",1/1,Odisha
Patna,Moderate,137,"PM , PM
10 2.5",6/6,Bihar
Jalgaon,Moderate,136,"PM
2.5",1/1,Maharashtra
Sonipat,Moderate,136,"PM
2.5",1/1,Haryana
Sirsa,Moderate,136,"PM
2.5",1/1,Haryana
Bhavnagar,Moderate,135,"PM
10",1/1,Gujarat
Jalna,Moderate,135,"PM
2.5",1/1,Maharashtra
Banswara,Moderate,133,"PM
2.5",1/1,Rajasthan
