City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Ballabgarh,Very Poor,344,"PM
10",1/1,Haryana
Angul,Very Poor,308,"O
3",1/1,Odisha
Ghaziabad,Very Poor,304,"PM
10",6/6,Uttar Pradesh
Byasanagar,Very Poor,302,"O
3",1/1,Odisha
Cuttack,Very Poor,302,"O
3",1/1,Odisha
Greater Noida,Poor,289,"PM
10",2/2,Uttar Pradesh
Meerut,Poor,284,"PM , PM
10 2.5",3/4,Uttar Pradesh
Rohtak,Poor,279,"PM
2.5",1/1,Haryana
Charkhi Dadri,Poor,276,"PM
2.5",1/1,Haryana
Singrauli,Poor,265,"PM
10",1/1,Madhya Pradesh
Baghpat,Poor,242,"PM
10",1/2,Uttar Pradesh
Byrnihat (Meghalaya),Poor,240,"PM
10",1/1,Meghalaya
Jind,Poor,231,"PM
2.5",1/1,Haryana
Hapur,Poor,230,"PM
10",1/1,Uttar Pradesh
Bulandshahr,Poor,229,"PM
10",1/1,Uttar Pradesh
Bahadurgarh,Poor,219,"PM
2.5",1/1,Haryana
Baddi,Poor,219,"PM
10",1/1,Himachal Pradesh
Manesar,Poor,216,"PM
2.5",1/1,Haryana
Delhi,Poor,216,"PM
10",46/47,Delhi
Noida,Poor,215,"PM
10",4/4,Uttar Pradesh
Barbil,Poor,211,"O
3",1/1,Odisha
Sri Ganganagar,Poor,209,"O
3",1/1,Rajasthan
Kurukshetra,Poor,203,"PM
10",1/1,Haryana
Bileipada,Poor,202,"PM
10",1/1,Odisha
Hajipur,Moderate,190,"PM
10",1/1,Bihar
Gurugram,Moderate,184,"PM , PM
10 2.5",4/4,Haryana
Khurja,Moderate,178,"PM
10",1/1,Uttar Pradesh
Bhiwadi,Moderate,170,"PM , PM
10 2.5",2/2,Rajasthan
Muzaffarnagar,Moderate,169,"PM
10",1/1,Uttar Pradesh
Mandi Gobindgarh,Moderate,168,"PM
10",1/1,Punjab
Patna,Moderate,164,"PM , PM
10 2.5",6/6,Bihar
Nayagarh,Moderate,162,"PM
10",1/1,Odisha
Bhagalpur,Moderate,162,"PM , PM
10 2.5",2/2,Bihar
Dharuhera,Moderate,161,"PM
2.5",1/1,Haryana
Panipat,Moderate,158,"PM
10",1/1,Haryana
Lucknow,Moderate,155,"PM , PM
10 2.5",5/6,Uttar Pradesh
Jorapokhar,Moderate,153,"PM
10",1/1,Jharkhand
Sawai Madhopur,Moderate,153,"O
3",1/1,Rajasthan
Panchgaon,Moderate,152,"PM
2.5",1/1,Haryana
Dhanbad,Moderate,146,"PM
10",1/2,Jharkhand
Sikar,Moderate,145,"PM
10",1/1,Rajasthan
Hanumangarh,Moderate,144,"PM
10",1/1,Rajasthan
Muzaffarpur,Moderate,144,"PM , O
2.5 3",3/3,Bihar
Mehsana,Moderate,142,"PM
10",1/1,Gujarat
Yamuna Nagar,Moderate,140,"PM
2.5",1/1,Haryana
Palwal,Moderate,138,"PM
10",1/1,Haryana
Ankleshwar,Moderate,137,"PM
10",1/1,Gujarat
Hisar,Moderate,137,"O
3",1/1,Haryana
Karnal,Moderate,137,"PM
2.5",1/1,Haryana
Vatva,Moderate,134,"PM
2.5",1/1,Gujarat
Chandrapur,Moderate,134,"PM , O
10 3",2/2,Maharashtra
Narnaul,Moderate,131,"PM
2.5",1/1,Haryana
Churu,Moderate,131,"PM
10",1/1,Rajasthan
Agra,Moderate,130,"PM , PM
10 2.5",6/6,Uttar Pradesh
Belapur,Moderate,129,"PM
10",1/1,Maharashtra
Jaipur,Moderate,128,"PM , O
10 3",6/6,Rajasthan
Nandesari,Moderate,127,"PM
2.5",1/1,Gujarat
Visakhapatnam,Moderate,127,"PM
10",1/1,Andhra Pradesh
Vadodara,Moderate,125,"PM
2.5",1/1,Gujarat
Bhubaneswar,Moderate,124,"O
3",2/2,Odisha
Talcher,Moderate,124,"PM
10",1/1,Odisha
Sonipat,Moderate,123,"PM
10",1/1,Haryana
Jhunjhunu,Moderate,121,"PM
10",1/1,Rajasthan
Baran,Moderate,120,"PM
10",1/1,Rajasthan
Bharatpur,Moderate,119,"O
3",1/1,Rajasthan
Tonk,Moderate,118,"PM
10",1/1,Rajasthan
Kunjemura,Moderate,118,"PM
10",1/1,Chhattisgarh
Byrnihat (Assam),Moderate,117,"PM
2.5",1/1,Meghalaya
Pimpri-Chinchwad,Moderate,116,"PM , PM
10 2.5",6/8,Maharashtra
Patiala,Moderate,115,"PM
10",1/1,Punjab
Gwalior,Moderate,114,"PM , O
10 3",2/4,Madhya Pradesh
Bikaner,Moderate,114,"PM
10",1/1,Rajasthan
Pithampur,Moderate,114,"O
3",1/1,Madhya Pradesh
Navi Mumbai,Moderate,113,"PM
10",5/8,Maharashtra
Jhalawar,Moderate,112,"O
3",1/1,Rajasthan
Sagar,Moderate,110,"O
3",1/2,Madhya Pradesh
Panchkula,Moderate,110,"PM
2.5",1/1,Haryana
Gorakhpur,Moderate,109,"PM
10",1/1,Uttar Pradesh
Nanded,Moderate,109,"PM
10",1/1,Maharashtra
Damoh,Moderate,109,"PM
10",1/1,Madhya Pradesh
Gandhinagar,Moderate,108,"PM
10",3/3,Gujarat
Parbhani,Moderate,108,"PM
2.5",1/1,Maharashtra
Gaya,Moderate,108,"PM , PM
10 2.5",3/3,Bihar
Chamarajanagar,Moderate,108,"PM
10",1/1,Karnataka
Kanpur,Moderate,107,"PM , PM
10 2.5",3/4,Uttar Pradesh
Ahmedabad,Moderate,107,"PM
10",8/9,Gujarat
Bhavnagar,Moderate,107,CO,1/1,Gujarat
Dhule,Moderate,106,"PM
10",1/1,Maharashtra
Bhopal,Moderate,106,"PM , O
10 3",2/3,Madhya Pradesh
Begusarai,Moderate,106,"PM
10",1/1,Bihar
Amritsar,Moderate,105,"NO
2",1/1,Punjab
Saharsa,Moderate,105,"PM
10",1/1,Bihar
Nagpur,Moderate,104,"PM , PM
10 2.5",3/4,Maharashtra
Moradabad,Moderate,104,"SO , PM
2 10",6/7,Uttar Pradesh
Alwar,Moderate,104,"PM
10",1/1,Rajasthan
Sirsa,Moderate,103,"O
3",1/1,Haryana
