City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Noida,Severe,401,"PM
2.5",4/4,Uttar Pradesh
Delhi,Very Poor,398,"PM
2.5",40/40,Delhi
Dharuhera,Very Poor,365,"PM
2.5",1/1,Haryana
Gurugram,Very Poor,362,"PM
2.5",4/4,Haryana
Panchkula,Very Poor,361,"PM
2.5",1/1,Haryana
Ghaziabad,Very Poor,361,"PM , PM
2.5 10",4/4,Uttar Pradesh
Bahadurgarh,Very Poor,360,"PM
2.5",1/1,Haryana
Singrauli,Very Poor,352,"PM
10",1/1,Madhya Pradesh
Greater Noida,Very Poor,344,"PM
2.5",2/2,Uttar Pradesh
Bhiwadi,Very Poor,332,"PM
2.5",2/2,Rajasthan
Baghpat,Very Poor,329,"PM
2.5",1/2,Uttar Pradesh
Manesar,Very Poor,328,"PM
2.5",1/1,Haryana
Gummidipoondi,Very Poor,327,"PM
2.5",1/1,Tamil Nadu
Baddi,Very Poor,317,"PM
2.5",1/1,Himachal Pradesh
Ballabgarh,Very Poor,305,"PM
2.5",1/1,Haryana
Chandigarh,Very Poor,302,"PM
2.5",3/3,Chandigarh
Sonipat,Poor,299,"PM
2.5",1/1,Haryana
Yamuna Nagar,Poor,293,"PM
2.5",1/1,Haryana
Angul,Poor,291,"PM
2.5",1/1,Odisha
Visakhapatnam,Poor,291,"PM
2.5",1/1,Andhra Pradesh
Balasore,Poor,287,"PM
2.5",1/1,Odisha
Talcher,Poor,286,"PM
2.5",1/1,Odisha
Byasanagar,Poor,285,"PM
2.5",1/1,Odisha
Rohtak,Poor,279,"PM
10",1/1,Haryana
Tirupur,Poor,271,"PM
2.5",1/1,Tamil Nadu
Muzaffarnagar,Poor,267,"PM
2.5",1/1,Uttar Pradesh
Tirumala,Poor,265,"PM
2.5",1/1,Andhra Pradesh
Meerut,Poor,262,"PM , PM
2.5 10",3/3,Uttar Pradesh
Jind,Poor,259,"PM
2.5",1/1,Haryana
Rajamahendravaram,Poor,259,"PM
2.5",1/1,Andhra Pradesh
Kurukshetra,Poor,251,"PM
2.5",1/1,Haryana
Gwalior,Poor,245,"PM
2.5",3/4,Madhya Pradesh
Cuttack,Poor,243,"PM
2.5",1/1,Odisha
Tumakuru,Poor,241,"PM
2.5",1/1,Karnataka
Bhubaneswar,Poor,236,"PM
2.5",2/2,Odisha
Hajipur,Poor,235,"PM
2.5",1/1,Bihar
Panchgaon,Poor,235,"PM
2.5",1/1,Haryana
Faridabad,Poor,235,"PM
2.5",3/4,Haryana
Haldia,Poor,233,"PM
2.5",1/1,West Bengal
Karnal,Poor,227,"PM
2.5",1/1,Haryana
Mandideep,Poor,225,"PM
10",1/1,Madhya Pradesh
Barbil,Poor,224,"PM
2.5",1/1,Odisha
Bikaner,Poor,224,"PM
10",1/1,Rajasthan
Hapur,Poor,221,"PM
2.5",1/1,Uttar Pradesh
Narnaul,Poor,217,"PM
2.5",1/1,Haryana
Dehradun,Poor,214,"PM
2.5",1/1,Uttarakhand
Panipat,Poor,213,"PM
10",1/1,Haryana
Tonk,Poor,205,"PM
10",1/1,Rajasthan
Howrah,Poor,205,"PM , PM
2.5 10",5/5,West Bengal
Bulandshahr,Poor,203,"PM
2.5",1/1,Uttar Pradesh
Samastipur,Poor,201,"PM
2.5",1/1,Bihar
Churu,Poor,201,"PM
10",1/1,Rajasthan
Vatva,Poor,201,"PM
2.5",1/1,Gujarat
Ambala,Moderate,200,"PM
2.5",1/1,Haryana
Agra,Moderate,200,"PM , PM
2.5 10",6/6,Uttar Pradesh
Mandikhera,Moderate,196,"PM
2.5",1/1,Haryana
Bihar Sharif,Moderate,193,"PM
2.5",1/1,Bihar
Srinagar,Moderate,192,"PM
2.5",2/2,
Jodhpur,Moderate,192,"O , PM , PM
3 2.5 10",5/5,Rajasthan
Charkhi Dadri,Moderate,189,"PM
2.5",1/1,Haryana
Hanumangarh,Moderate,189,"PM
10",1/1,Rajasthan
Bileipada,Moderate,186,"PM
10",1/1,Odisha
Chennai,Moderate,184,"PM
2.5",7/9,Tamil Nadu
Sikar,Moderate,184,"PM
2.5",1/1,Rajasthan
Patna,Moderate,183,"PM
2.5",6/6,Bihar
Khurja,Moderate,183,"PM
2.5",1/1,Uttar Pradesh
Milupara,Moderate,182,"O
3",1/1,Chhattisgarh
Rupnagar,Moderate,182,"PM
2.5",1/1,Punjab
Pimpri-Chinchwad,Moderate,182,"PM
2.5",4/4,Maharashtra
Bhopal,Moderate,181,"O , PM , PM
3 2.5 10",3/3,Madhya Pradesh
Rajgir,Moderate,181,"PM
2.5",1/1,Bihar
Kota,Moderate,180,"PM
2.5",3/3,Rajasthan
Naharlagun,Moderate,179,"PM
2.5",1/1,
Chhapra,Moderate,177,"PM
2.5",1/1,Bihar
Buxar,Moderate,176,"PM
2.5",1/1,Bihar
Barrackpore,Moderate,175,"PM
2.5",1/1,West Bengal
Kollam,Moderate,173,"PM
2.5",1/1,Kerala
Sagar,Moderate,168,"PM
2.5",2/2,Madhya Pradesh
Ahmedabad,Moderate,168,"PM , PM
2.5 10",8/9,Gujarat
Moradabad,Moderate,166,"PM
2.5",6/7,Uttar Pradesh
Barmer,Moderate,166,"PM
10",1/1,Rajasthan
Chittoor,Moderate,166,"PM
2.5",1/1,Andhra Pradesh
Bhiwani,Moderate,165,"PM
2.5",1/1,Haryana
Kolkata,Moderate,165,"PM
2.5",7/7,West Bengal
Pune,Moderate,165,"PM
2.5",9/13,Maharashtra
Jhunjhunu,Moderate,164,"PM
10",1/1,Rajasthan
Bhilwara,Moderate,162,"PM
2.5",1/1,Rajasthan
Jaisalmer,Moderate,161,"PM
10",1/1,Rajasthan
Karur,Moderate,160,"PM
2.5",1/1,Tamil Nadu
Nagaur,Moderate,160,"PM
10",1/1,Rajasthan
Jaipur,Moderate,160,"PM , PM
2.5 10",6/6,Rajasthan
Coimbatore,Moderate,160,"PM
2.5",2/2,Tamil Nadu
Chhal,Moderate,159,"O
3",1/1,Chhattisgarh
Bathinda,Moderate,157,"PM
2.5",1/1,Punjab
Aurangabad (Bihar),Moderate,156,"PM
10",1/1,Bihar
Byrnihat,Moderate,155,"PM
2.5",1/1,Meghalaya
Rajsamand,Moderate,155,"O
3",1/1,Rajasthan
Fatehabad,Moderate,154,"PM
10",1/1,Haryana
Sri Ganganagar,Moderate,154,"PM
2.5",1/1,Rajasthan
Lucknow,Moderate,154,"PM , PM
2.5 10",6/6,Uttar Pradesh
Udaipur,Moderate,153,"PM
2.5",1/1,Rajasthan
Bundi,Moderate,152,"PM
2.5",1/1,Rajasthan
Puducherry,Moderate,150,"PM
2.5",1/1,Puducherry
Cuddalore,Moderate,146,"PM
2.5",2/2,Tamil Nadu
Dholpur,Moderate,145,"PM
2.5",1/1,Rajasthan
Begusarai,Moderate,145,"PM
10",1/1,Bihar
Nalbari,Moderate,145,"PM
2.5",1/1,Assam
Sawai Madhopur,Moderate,145,"PM
10",1/1,Rajasthan
Katni,Moderate,145,"PM
2.5",1/1,Madhya Pradesh
Sangli,Moderate,144,"PM
10",1/1,Maharashtra
Muzaffarpur,Moderate,143,"PM
2.5",3/3,Bihar
Kishanganj,Moderate,142,"PM
10",1/1,Bihar
Jalore,Moderate,142,"PM
10",1/1,Rajasthan
Varanasi,Moderate,140,"PM , PM
2.5 10",4/4,Uttar Pradesh
Kadapa,Moderate,139,"PM
2.5",1/1,Andhra Pradesh
Sasaram,Moderate,139,"PM
10",1/1,Bihar
Rishikesh,Moderate,138,"PM
2.5",1/1,Uttarakhand
