City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Ghaziabad,Very Poor,324,"PM , PM
10 2.5",4/4,Uttar Pradesh
Belapur,Poor,300,"O
3",1/1,Maharashtra
Noida,Poor,293,"PM , PM
10 2.5",4/4,Uttar Pradesh
Baghpat,Poor,288,"PM
2.5",1/2,Uttar Pradesh
Hapur,Poor,284,"PM
2.5",1/1,Uttar Pradesh
Meerut,Poor,277,"PM , O , PM
10 3 2.5",3/3,Uttar Pradesh
Muzaffarnagar,Poor,276,"PM
2.5",1/1,Uttar Pradesh
Delhi,Poor,268,"PM , PM
10 2.5",38/39,Delhi
Gurugram,Poor,258,"PM , PM
10 2.5",2/4,Haryana
Greater Noida,Poor,248,"PM , PM
10 2.5",2/2,Uttar Pradesh
Nandesari,Poor,246,"PM
2.5",1/1,Gujarat
Mandideep,Poor,245,"PM
2.5",1/1,Madhya Pradesh
Bikaner,Poor,240,"PM
10",1/1,Rajasthan
Mandi Gobindgarh,Poor,238,"PM
2.5",1/1,Punjab
Khurja,Poor,231,"PM
10",1/1,Uttar Pradesh
Bhiwadi,Poor,231,"PM , PM
10 2.5",2/2,Rajasthan
Bahadurgarh,Poor,224,"PM
10",1/1,Haryana
Vapi,Poor,222,"PM
2.5",1/1,Gujarat
Dholpur,Poor,218,"PM
2.5",1/1,Rajasthan
Narnaul,Poor,218,"PM
2.5",1/1,Haryana
Fatehabad,Poor,216,"PM
2.5",1/1,Haryana
Bulandshahr,Poor,208,"PM
2.5",1/1,Uttar Pradesh
Angul,Poor,206,"PM
2.5",1/1,Odisha
Kanpur,Poor,206,"PM
2.5",3/4,Uttar Pradesh
Hanumangarh,Poor,205,"PM
2.5",1/1,Rajasthan
Pithampur,Poor,201,"PM
2.5",1/1,Madhya Pradesh
Manesar,Moderate,200,"PM
2.5",1/1,Haryana
Nagpur,Moderate,196,"PM
2.5",4/4,Maharashtra
Faridabad,Moderate,190,"PM , PM
10 2.5",3/4,Haryana
Hajipur,Moderate,188,"PM
2.5",1/1,Bihar
Ankleshwar,Moderate,186,"PM
2.5",1/1,Gujarat
Dharuhera,Moderate,183,"PM
2.5",1/1,Haryana
Howrah,Moderate,181,"PM
2.5",4/5,West Bengal
Sawai Madhopur,Moderate,172,"O
3",1/1,Rajasthan
Bhopal,Moderate,170,"PM
2.5",3/3,Madhya Pradesh
Agra,Moderate,169,"PM , PM
10 2.5",6/6,Uttar Pradesh
Gwalior,Moderate,169,"PM
10",3/4,Madhya Pradesh
