City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Dholpur,Poor,217,"PM
2.5",1/1,Rajasthan
Baran,Moderate,181,"PM
10",1/1,Rajasthan
Nandesari,Moderate,176,"PM
2.5",1/1,Gujarat
Surat,Moderate,142,"PM
10",1/1,Gujarat
Kota,Moderate,130,"PM , PM
10 2.5",3/3,Rajasthan
Rajgir,Moderate,130,"PM
10",1/1,Bihar
Agartala,Moderate,123,"PM
10",1/2,Tripura
Bhagalpur,Moderate,115,"PM , PM
10 2.5",2/2,Bihar
Dhanbad,Moderate,115,"PM
10",1/2,Jharkhand
Greater Noida,Moderate,108,"PM
10",2/2,Uttar Pradesh
Pali,Moderate,108,"PM
2.5",1/1,Rajasthan
Sri Ganganagar,Moderate,105,"PM
2.5",1/1,Rajasthan
Bettiah,Moderate,104,CO,1/1,Bihar
Gaya,Moderate,101,"PM , PM
10 2.5",2/3,Bihar
Baddi,Satisfactory,100,"PM
10",1/1,Himachal Pradesh
Ghaziabad,Satisfactory,100,"PM , PM
10 2.5",4/4,Uttar Pradesh
Rairangpur,Satisfactory,99,"PM
10",1/1,Odisha
Noida,Satisfactory,96,"PM , PM
10 2.5",3/4,Uttar Pradesh
Gummidipoondi,Satisfactory,96,"PM
2.5",1/1,Tamil Nadu
Dausa,Satisfactory,96,"PM
10",1/1,Rajasthan
Jaisalmer,Satisfactory,94,"PM
10",1/1,Rajasthan
Buxar,Satisfactory,93,"PM
10",1/1,Bihar
Indore,Satisfactory,92,"NO
2",2/6,Madhya Pradesh
Hajipur,Satisfactory,92,"PM
2.5",1/1,Bihar
Bareilly,Satisfactory,91,"PM , SO
10 2",2/2,Uttar Pradesh
Jaipur,Satisfactory,88,"NO , PM
2 10",5/6,Rajasthan
Delhi,Satisfactory,88,"PM , PM
10 2.5",39/39,Delhi
Bhiwadi,Satisfactory,88,"PM
10",2/2,Rajasthan
Patna,Satisfactory,88,"PM , PM
10 2.5",6/6,Bihar
Bikaner,Satisfactory,87,"PM
10",1/1,Rajasthan
Katni,Satisfactory,87,"PM
10",1/1,Madhya Pradesh
Singrauli,Satisfactory,87,"PM
10",1/1,Madhya Pradesh
Durgapur,Satisfactory,86,"PM
10",3/3,West Bengal
Tonk,Satisfactory,86,"PM
10",1/1,Rajasthan
Khurja,Satisfactory,85,"PM
10",1/1,Uttar Pradesh
Churu,Satisfactory,84,"PM
10",1/1,Rajasthan
Bundi,Satisfactory,82,"PM
10",1/1,Rajasthan
Rajsamand,Satisfactory,82,"O
3",1/1,Rajasthan
Moradabad,Satisfactory,82,"PM , PM
10 2.5",6/7,Uttar Pradesh
Jhunjhunu,Satisfactory,81,"PM
10",1/1,Rajasthan
Varanasi,Satisfactory,80,"PM , PM
10 2.5",4/4,Uttar Pradesh
Vatva,Satisfactory,79,"PM
10",1/1,Gujarat
Mandi Gobindgarh,Satisfactory,79,"PM
10",1/1,Punjab
Sagar,Satisfactory,78,CO,1/2,Madhya Pradesh
