City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Agartala,Poor,225,"PM
10",1/2,Tripura
Byrnihat,Moderate,161,"PM
2.5",1/1,Meghalaya
Jaisalmer,Moderate,142,"PM
10",1/1,Rajasthan
Korba,Moderate,131,"PM
10",1/2,Chhattisgarh
Mandi Gobindgarh,Moderate,125,"PM
2.5",1/1,Punjab
Sri Ganganagar,Moderate,124,"PM
2.5",1/1,Rajasthan
Barmer,Moderate,122,"PM
10",1/1,Rajasthan
Imphal,Moderate,112,"SO
2",1/2,Manipur
Pali,Moderate,111,"PM
2.5",1/1,Rajasthan
Greater Noida,Moderate,111,"PM
10",2/2,Uttar Pradesh
Amravati,Moderate,110,"PM
10",2/2,Maharashtra
Banswara,Moderate,109,"PM
10",1/1,Rajasthan
Jalore,Moderate,109,"PM
10",1/1,Rajasthan
Pithampur,Moderate,107,"PM
10",1/1,Madhya Pradesh
Udaipur,Moderate,107,"PM
10",1/1,Rajasthan
Gandhinagar,Moderate,106,"PM
10",2/3,Gujarat
Suakati,Moderate,103,"PM
10",1/1,Odisha
Vapi,Moderate,103,"PM
10",1/1,Gujarat
Saharsa,Moderate,103,"PM
10",1/1,Bihar
Ahmednagar,Moderate,103,"PM
10",1/1,Maharashtra
Dungarpur,Moderate,101,"PM
10",1/1,Rajasthan
Thoothukudi,Moderate,101,CO,1/1,Tamil Nadu
Ratlam,Satisfactory,99,"PM
10",1/1,Madhya Pradesh
Chhal,Satisfactory,98,"PM
10",1/1,Chhattisgarh
Eloor,Satisfactory,96,CO,1/1,Kerala
Rupnagar,Satisfactory,95,"PM
10",1/1,Punjab
Pratapgarh,Satisfactory,94,"PM
10",1/1,Uttar Pradesh
Dewas,Satisfactory,94,"PM
10",1/1,Madhya Pradesh
Sirohi,Satisfactory,93,"PM
10",1/1,Rajasthan
Nanded,Satisfactory,93,"PM
10",1/1,Maharashtra
Samastipur,Satisfactory,91,"PM
10",1/1,Bihar
Gwalior,Satisfactory,90,"CO, NO
2",2/4,Madhya Pradesh
Rajgir,Satisfactory,89,CO,1/1,Bihar
Jalgaon,Satisfactory,89,"PM
10",1/1,Maharashtra
Firozabad,Satisfactory,88,"PM
10",1/2,Uttar Pradesh
Alwar,Satisfactory,88,CO,1/1,Rajasthan
Ahmedabad,Satisfactory,87,"PM
10",8/9,Gujarat
Bhopal,Satisfactory,86,"PM
10",3/3,Madhya Pradesh
