City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Dholpur,Moderate,115,"PM
2.5",1/1,Rajasthan
Chhapra,Moderate,114,"NO
2",1/1,Bihar
Visakhapatnam,Moderate,104,"PM
10",1/1,Andhra Pradesh
Gummidipoondi,Moderate,103,"PM
2.5",1/1,Tamil Nadu
Hanumangarh,Satisfactory,99,"NO
2",1/1,Rajasthan
Alwar,Satisfactory,94,"NO
2",1/1,Rajasthan
Eloor,Satisfactory,94,CO,1/1,Kerala
Coimbatore,Satisfactory,92,"PM , CO
2.5",2/2,Tamil Nadu
Vapi,Satisfactory,91,"PM
10",1/1,Gujarat
Aurangabad (Bihar),Satisfactory,87,"PM
10",1/1,Bihar
Firozabad,Satisfactory,87,"PM , PM
2.5 10",2/2,Uttar Pradesh
Bihar Sharif,Satisfactory,87,"PM
2.5",1/1,Bihar
Bikaner,Satisfactory,84,"PM
10",1/1,Rajasthan
Greater Noida,Satisfactory,84,"PM , CO
10",2/2,Uttar Pradesh
Tirupati,Satisfactory,82,"PM
2.5",1/1,Andhra Pradesh
Bareilly,Satisfactory,76,"SO , CO
2",2/2,Uttar Pradesh
Tiruchirappalli,Satisfactory,76,"O
3",1/1,Tamil Nadu
Rajsamand,Satisfactory,73,"O
3",1/1,Rajasthan
Thiruvananthapuram,Satisfactory,72,"NO , PM
2 10",2/2,Kerala
Hapur,Satisfactory,72,CO,1/1,Uttar Pradesh
Vijayawada,Satisfactory,72,"PM , PM
2.5 10",3/4,Andhra Pradesh
Kollam,Satisfactory,71,"PM
10",1/1,Kerala
"Aurangabad
(Maharashtra)",Satisfactory,70,"PM , O
10 3",3/3,Maharashtra
Mandi Gobindgarh,Satisfactory,70,"PM
10",1/1,Punjab
Samastipur,Satisfactory,69,"PM
10",1/1,Bihar
Baddi,Satisfactory,69,"PM
10",1/1,Himachal Pradesh
Hyderabad,Satisfactory,68,"PM , PM
2.5 10",13/14,Telangana
Chittoor,Satisfactory,68,"PM
2.5",1/1,Andhra Pradesh
Kohima,Satisfactory,68,"SO
2",1/1,Nagaland
Motihari,Satisfactory,67,"PM
2.5",1/1,Bihar
Chennai,Satisfactory,66,"PM
10",7/9,Tamil Nadu
Kadapa,Satisfactory,64,"PM
10",1/1,Andhra Pradesh
Moradabad,Satisfactory,64,"PM , PM
2.5 10",6/7,Uttar Pradesh
Bhagalpur,Satisfactory,64,"SO , CO
2",2/2,Bihar
Begusarai,Satisfactory,63,CO,1/1,Bihar
Pali,Satisfactory,63,"PM
10",1/1,Rajasthan
Delhi,Satisfactory,63,"PM , NO , CO
2.5 2",34/39,Delhi
Rourkela,Satisfactory,62,"PM
2.5",1/3,Odisha
Ghaziabad,Satisfactory,61,"PM , CO
10",4/4,Uttar Pradesh
Ankleshwar,Satisfactory,61,"SO
2",1/1,Gujarat
Nanded,Satisfactory,59,"PM
10",1/1,Maharashtra
Kannur,Satisfactory,58,"PM
10",1/1,Kerala
Nagaon,Satisfactory,58,"PM
10",1/1,Assam
Virudhunagar,Satisfactory,58,"PM
10",1/1,Tamil Nadu
Brajrajnagar,Satisfactory,58,CO,1/1,Odisha
Chandigarh,Satisfactory,58,"O , CO
3",2/3,Chandigarh
Vrindavan,Satisfactory,58,"PM
10",1/1,Uttar Pradesh
Pimpri-Chinchwad,Satisfactory,57,"PM , CO
10",4/4,Maharashtra
Ranipet,Satisfactory,57,"PM
10",1/1,Tamil Nadu
Jhalawar,Satisfactory,57,"NO
2",1/1,Rajasthan
Amritsar,Satisfactory,57,"PM
10",1/1,Punjab
Cuttack,Satisfactory,57,CO,1/1,Odisha
Bhiwadi,Satisfactory,56,"PM , PM
2.5 10",2/2,Rajasthan
Guwahati,Satisfactory,56,"SO , PM
2 2.5",2/4,Assam
Kalaburagi,Satisfactory,56,"PM
10",2/2,Karnataka
Sri Ganganagar,Satisfactory,56,"O
3",1/1,Rajasthan
Ooty,Satisfactory,55,"PM
10",1/1,Tamil Nadu
Nalbari,Satisfactory,55,"PM
2.5",1/1,Assam
Bengaluru,Satisfactory,55,"PM
10",11/14,Karnataka
Barmer,Satisfactory,54,"PM
10",1/1,Rajasthan
Kanpur,Satisfactory,54,"SO , PM , CO
2 10",3/4,Uttar Pradesh
