City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Leh,Moderate,184,CO,1/1,
Ambala,Moderate,165,"PM
10",1/1,Haryana
Pali,Moderate,150,"PM
2.5",1/1,
Gummidipoondi,Moderate,148,"PM
2.5",1/1,
Ballabgarh,Moderate,145,"PM
10",1/1,Haryana
Eloor,Moderate,141,CO,1/1,
Byrnihat (Meghalaya),Moderate,133,"PM
2.5",1/1,
Gorakhpur,Moderate,133,"PM
2.5",1/1,
Bhagalpur,Moderate,123,"PM , PM
10 2.5",2/2,
Bhilwara,Moderate,123,CO,1/1,Rajasthan
Gurugram,Moderate,121,"PM , PM
2.5 10",3/4,Haryana
Greater noida,Moderate,119,"PM
10",2/2,
Siliguri,Moderate,118,NO2,1/1,West Bengal
Mandi gobindgarh,Moderate,116,"PM
10",1/1,
Faridabad,Moderate,115,"PM , PM
2.5 10",3/4,
Vatva,Moderate,114,"PM
10",1/1,
Chhapra,Moderate,113,"PM
10",1/1,
Gadag,Moderate,105,"PM
10",1/1,
Jorapokhar,Moderate,105,"PM
10",1/1,
Sikar,Moderate,104,"PM
10",1/1,
Siwan,Moderate,104,"PM
10",1/1,
Sonipat,Moderate,104,"PM
10",1/1,
Chikkaballapur,Moderate,104,"PM
10",1/1,
Baddi,Moderate,103,CO,1/1,
Angul,Moderate,103,CO,1/1,
Dharuhera,Moderate,103,"PM
2.5",1/1,
Palwal,Moderate,102,"PM
10",1/1,Haryana
Jaisalmer,Satisfactory,99,"PM
10",1/1,
Panipat,Satisfactory,99,"PM
10",1/1,Haryana
Manesar,Satisfactory,98,"PM
2.5",1/1,
Charkhi dadri,Satisfactory,98,"PM
2.5",1/1,
Alwar,Satisfactory,98,"PM
10",2/2,Rajasthan
Narnaul,Satisfactory,95,"PM
10",1/1,Haryana
Bhiwadi,Satisfactory,95,"PM , PM
10 2.5",2/2,Rajasthan
Byrnihat (Assam),Satisfactory,94,"PM
2.5",1/1,
Baraut,Satisfactory,94,CO,1/1,Uttar Pradesh
Delhi,Satisfactory,93,"PM
2.5",45/46,National Capital Territory of Delhi
Tonk,Satisfactory,93,CO,1/1,Rajasthan
