City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Modinagar,Poor,203,"O
3",1/1,
Leh,Moderate,196,CO,1/1,Ladakh
Baraut,Moderate,193,"PM
2.5",1/1,
Khora,Moderate,189,"PM
2.5",1/1,
Bhiwadi,Moderate,162,"PM , PM
2.5 10",2/2,Rajasthan
Panipat,Moderate,157,"PM
2.5",1/1,
Manesar,Moderate,155,"PM
2.5",1/1,Haryana
Kaithal,Moderate,154,"O
3",1/1,
Noida,Moderate,141,"PM
10",4/4,
Greater noida,Moderate,141,"PM
10",1/2,Uttar Pradesh
Mandi gobindgarh,Moderate,140,"PM
2.5",1/1,
Faridabad,Moderate,137,"PM , PM
2.5 10",3/4,
Fatehabad,Moderate,136,"O
3",1/1,
Bulandshahr,Moderate,135,"PM
10",1/1,
Jind,Moderate,134,"PM
2.5",1/1,
Khairthal,Moderate,120,"PM
10",1/1,Rajasthan
Tonk,Moderate,120,CO,1/1,
Gurugram,Moderate,120,"PM , PM
2.5 10",4/4,Haryana
Ajmer,Moderate,119,"PM
10",1/1,Rajasthan
Delhi,Moderate,118,"O , PM
3 10",45/46,
Yamuna nagar,Moderate,116,"PM
2.5",1/1,
Gajraula,Moderate,114,"PM
10",1/1,Uttar Pradesh
Visakhapatnam,Moderate,114,"PM
10",1/1,
Muzaffarnagar,Moderate,109,"PM
10",1/1,Uttar Pradesh
Baghpat,Moderate,109,"PM
10",1/1,
Pali,Moderate,108,"PM
10",1/1,
Munger,Moderate,107,"PM
2.5",1/1,Bihar
Hanumangarh,Moderate,107,"PM
10",1/1,Rajasthan
Alwar,Moderate,104,"PM
10",2/2,Rajasthan
Ghaziabad,Moderate,103,"PM
10",6/7,Uttar Pradesh
Charkhi dadri,Moderate,102,"PM
2.5",1/1,Haryana
Bharatpur,Satisfactory,100,"O
3",1/1,Rajasthan
Ambala,Satisfactory,100,"PM
10",1/1,Haryana
Sri ganganagar,Satisfactory,100,"PM
10",1/1,Rajasthan
Siwan,Satisfactory,99,CO,1/1,Bihar
Angul,Satisfactory,99,"PM
10",1/1,Odisha
Meerut,Satisfactory,99,"PM , PM
2.5 10",4/4,Uttar Pradesh
Bhagalpur,Satisfactory,98,"PM
2.5",2/2,Bihar
Udaipur,Satisfactory,97,"PM
10",1/1,
Vrindavan,Satisfactory,97,"CO, PM
2.5",2/2,
Mathura,Satisfactory,96,"PM
2.5",1/1,Uttar Pradesh
Hapur,Satisfactory,95,"PM
10",1/1,Uttar Pradesh
Hingoli,Satisfactory,95,"PM
10",1/1,Maharashtra
Dausa,Satisfactory,95,"PM
10",1/1,Rajasthan
Talcher,Satisfactory,94,"PM
2.5",1/1,
Narnaul,Satisfactory,94,"PM
10",1/1,Haryana
Byrnihat (Assam),Satisfactory,94,"PM
2.5",1/1,
Bahadurgarh,Satisfactory,92,"PM
10",1/1,
Sirsa,Satisfactory,92,CO,1/1,Haryana
Cuttack,Satisfactory,90,"PM
10",1/1,Odisha
Tirupati,Satisfactory,89,"PM
10",1/1,Andhra Pradesh
Jhunjhunu,Satisfactory,89,"O
3",1/1,
Dharuhera,Satisfactory,87,"PM
2.5",1/1,
Amritsar,Satisfactory,87,"PM
10",1/1,Punjab
Barbil,Satisfactory,86,"PM
10",1/1,Odisha
Vadodara,Satisfactory,86,CO,1/1,Gujarat
Bareilly,Satisfactory,86,"PM , SO2
10",2/2,Uttar Pradesh
Hisar,Satisfactory,86,"PM
10",1/1,
Khurja,Satisfactory,86,"PM
10",1/1,Uttar Pradesh
Jaipur,Satisfactory,86,"O , PM
3 10",6/6,
Gorakhpur,Satisfactory,85,"PM
2.5",1/1,Haryana
Ludhiana,Satisfactory,84,"PM
2.5",1/1,Punjab
Moradabad,Satisfactory,84,"PM
10",6/6,
Kanpur,Satisfactory,84,"PM , PM
10 2.5",3/4,Uttar Pradesh
Bileipada,Satisfactory,84,"PM
10",1/1,
Howrah,Satisfactory,84,"PM , PM
10 2.5",5/5,
Satara,Satisfactory,82,"PM
10",1/1,Maharashtra
Ankleshwar,Satisfactory,80,"PM
10",1/1,Gujarat
Baddi,Satisfactory,80,"O
3",1/1,
Churu,Satisfactory,80,"O
3",1/1,Rajasthan
Hajipur,Satisfactory,77,"PM
2.5",1/1,Bihar
Jhansi,Satisfactory,77,"PM
10",1/1,
Patna,Satisfactory,76,"PM , PM
10 2.5",6/6,Bihar
Chennai,Satisfactory,76,"PM
10",2/9,Tamil Nadu
Dharwad,Satisfactory,75,"PM
10",1/1,Karnataka
Raebareli,Satisfactory,75,"PM
10",2/2,
Jalandhar,Satisfactory,75,"PM
2.5",1/1,
Kolkata,Satisfactory,75,"PM
10",6/7,West Bengal
Kurukshetra,Satisfactory,74,"PM
10",1/1,
Rohtak,Satisfactory,74,"PM
10",1/1,
Lucknow,Satisfactory,74,"PM , PM
2.5 10",6/6,Uttar Pradesh
Nandesari,Satisfactory,73,"PM
10",1/1,Gujarat
Varanasi,Satisfactory,73,"PM , PM
2.5 10",4/4,Uttar Pradesh
Bhilwara,Satisfactory,73,"PM
10",1/1,Rajasthan
Begusarai,Satisfactory,72,"PM
2.5",1/1,Bihar
Bhiwani,Satisfactory,72,"PM
2.5",1/1,
Dehradun,Satisfactory,72,"PM
10",1/1,
Sikar,Satisfactory,72,"PM
10",1/1,Rajasthan
